KODE_SIMPUL;NAMA_SIMPUL;KATEGORI_SIMPUL;SUB_KATEGORI_SIMPUL;LATITUDE;LONGITUDE
GEN-SPH;SUMPIUH;KERETA;ANTAR KOTA;-7.614166667;109.3644444
GEN-SGU;SURABAYA GUBENG;KERETA;ANTAR KOTA;-7.265452778;112.7521028
GEN-SB;SURABAYA KOTA;KERETA;ANTAR KOTA;-7.242955556;112.7412111
GEN-SBI;SURABAYA PASAR TURI;KERETA;ANTAR KOTA;-7.248211111;112.7310139
GEN-TAB;TABING;KERETA;PERKOTAAN;0.866605556;100.3424722
GEN-TLP;TALANG PADANG;KERETA;PERKOTAAN;-3.449988889;104.0172694
GEN-TAL;TALUN;KERETA;PERKOTAAN;-8.0915269;112.2886071
GEN-TKO;TAMAN KOTA;KERETA;PERKOTAAN;-6.158652778;106.7565111
GEN-TB;TAMBUN;KERETA;PERKOTAAN;-6.262777778;107.0525
GEN-TTI;TANAH TINGGI;KERETA;PERKOTAAN;-6.171388889;106.6491667
GEN-THB;TANAHABANG;KERETA;PERKOTAAN;-6.185380556;106.8108139
GEN-TES;TANDES;KERETA;PERKOTAAN;-7.258980556;112.6869778
GEN-TAN;TANETE RILAU;KERETA;ANTAR KOTA;-4.486866667;119.6121722
GEN-TNG;TANGERANG;KERETA;PERKOTAAN;-6.176525;106.632629
GEN-TGL-1;TANGGUL;KERETA;ANTAR KOTA;-8.1627306;113.4482806
GEN-TGA;TANGGULANGIN;KERETA;PERKOTAAN;-7.506866667;112.7081722
GEN-TGP;TANJUNG;KERETA;ANTAR KOTA;-6.876733333;108.8610447
GEN-TNT;TANJUNG BARAT;KERETA;PERKOTAAN;-6.308611111;106.8386111
GEN-TGD;TANJUNG GADING;KERETA;PERKOTAAN;3.311783333;99.34868333
GEN-TNK;TANJUNG KARANG;KERETA;ANTAR KOTA;-5.408738889;105.2598417
GEN-TNB;TANJUNGBALAI;KERETA;ANTAR KOTA;2.970616667;99.79968611
GEN-TPK;TANJUNGPRIUK;KERETA;PERKOTAAN;-6.109722222;106.8797222
GEN-TJS;TANJUNGRASA;KERETA;PERKOTAAN;-6.408455833;107.5406606
GEN-THN;TARAHAN;KERETA;PERKOTAAN;-5.502925;105.3357111
GEN-TDM;TARANDAM;KERETA;PERKOTAAN;-0.951141667;100.368425
GEN-TRK;TARIK;KERETA;PERKOTAAN;-7.459327778;112.5188083
GEN-TSM;TASIKMALAYA;KERETA;ANTAR KOTA;-7.322213889;108.2237417
GEN-TEB;TEBET;KERETA;PERKOTAAN;-6.2265207;106.8583167
GEN-TBI;TEBING TINGGI;KERETA;ANTAR KOTA;3.32715;99.16859444
GEN-TI;TEBINGTINGGI;KERETA;ANTAR KOTA;-3.584677778;103.0813889
GEN-TG;TEGAL;KERETA;ANTAR KOTA;-6.86735;109.1426889
GEN-TGI;TEGINENENG;KERETA;ANTAR KOTA;-5.202133333;105.1721278
GEN-TLW;TELAWA;KERETA;ANTAR KOTA;-7.185669444;110.7520361
GEN-TKE;TELUK MENGKUDU;KERETA;ANTAR KOTA;3.530616667;99.09067222
GEN-TGR;TEMUGURUH;KERETA;ANTAR KOTA;-8.30945;114.2021389
GEN-TEJ;TENJO;KERETA;PERKOTAAN;-6.327363889;106.4616806
GEN-TIS;TERISI;KERETA;ANTAR KOTA;-6.469841667;108.1610083
GEN-TGS;TIGARAKSA;KERETA;PERKOTAAN;-6.328475;106.4347361
GEN-TMI;TMII;KERETA;PERKOTAAN;-6.292872222;106.8805361
GEN-TOJB;TONJONG BARU;KERETA;PERKOTAAN;-6.031272222;106.1213667
GEN-TLN;TULANGAN;KERETA;PERKOTAAN;-7.465736111;112.651
GEN-TLY;TULUNG BUYUT;KERETA;ANTAR KOTA;-4.625722222;104.6641056
GEN-TA;TULUNGAGUNG;KERETA;ANTAR KOTA;-8.062896;111.904488
GEN-UJM;UJANMAS;KERETA;PERKOTAAN;-3.532241667;103.7763417
GEN-UI;UNIVERSITAS INDONESIA;KERETA;PERKOTAAN;-6.3600843;106.8316984
GEN-UP;UNIVERSITAS PANCASILA;KERETA;PERKOTAAN;-6.338934;106.834268
GEN-WDU;WADU;KERETA;PERKOTAAN;-7.196397222;111.5004583
GEN-WLT;WALANTAKA;KERETA;PERKOTAAN;-6.155486111;106.2188361
GEN-WK;WALIKUKUN;KERETA;ANTAR KOTA;-7.3988474;111.2246958
GEN-WNR;WANARAJA;KERETA;PERKOTAAN;-7.16485;107.9767111
GEN-WR;WARU;KERETA;ANTAR KOTA;-7.352641667;112.7292972
GEN-WT;WATES;KERETA;ANTAR KOTA;-7.859444444;110.1578917
GEN-WAY;WAYTUBA;KERETA;ANTAR KOTA;-4.379402778;104.4116722
GEN-WLR;WELERI;KERETA;ANTAR KOTA;-6.970927778;110.0697306
GEN-WG;WLINGI;KERETA;ANTAR KOTA;-8.088330556;112.3200389
GEN-WJ;WOJO;KERETA;ANTAR KOTA;-7.861888889;110.0405806
GEN-WNG;WONOGIRI;KERETA;PERKOTAAN;-7.815902778;110.9217194
GEN-WO;WONOKROMO;KERETA;ANTAR KOTA;-7.302019444;112.7391361
GEN-YK;YOGYAKARTA;KERETA;ANTAR KOTA;-7.7892;110.3641
GEN-YIA;YOGYAKARTA INTERNATIONAL AIRPORT;KERETA;ANTAR KOTA;-7.895097222;110.0619278
SEA-PPAON;Adonara;Pelabuhan;Pelabuhan Penyeberangan;-8.329452777777778;123.3032777777778
SEA-AGS;Agats;Pelabuhan;Pelabuhan Laut;-5.52305;138.13815
SEA-PELABUHANPENYEBERANGANAGATS;Agats;Pelabuhan;Pelabuhan Penyeberangan;-5.523111111111111;138.13875
SEA-PPAMR;Aimere;Pelabuhan;Pelabuhan Penyeberangan;-8.842183333333335;120.8554527777778
SEA-PELABUHANPENYEBERANGANAIRPUTIH;Air Putih;Pelabuhan;Pelabuhan Penyeberangan;1.453611111111111;102.1377777777778
SEA-PPARX;Airnanang;Pelabuhan;Pelabuhan Penyeberangan;-3.826555555555555;130.8190277777778
SEA-AJB;Ajibata;Pelabuhan;Pelabuhan Penyeberangan;2.659166666666667;98.93277777777779
SEA-PELABUHANPENYEBERANGANALAIINSIT;Alai Insit;Pelabuhan;Pelabuhan Penyeberangan;0.9940277777777777;102.6561388888889
SEA-AHI;Amahai;Pelabuhan;Pelabuhan Laut;-3.338444444444445;128.9208416666667
SEA-PPAAH;Amahai;Pelabuhan;Pelabuhan Penyeberangan;-3.301111111111111;128.9497222222222
SEA-AMB;Ambarita;Pelabuhan;Pelabuhan Penyeberangan;2.682361111111111;98.8325
SEA-AMQ;Ambon;Pelabuhan;Pelabuhan Laut;-3.6948853;128.1755982
SEA-PPALE;Amolengo;Pelabuhan;Pelabuhan Penyeberangan;-4.419527777777778;122.8519444444444
SEA-APN;Ampana;Pelabuhan;Pelabuhan Laut;-0.8668972222222222;121.5835055555555
SEA-AMP;Ampana;Pelabuhan;Pelabuhan Penyeberangan;-0.9133527777777778;121.6594
SEA-AUG;Amurang;Pelabuhan;Pelabuhan Laut;1.199316666666667;124.5517055555556
SEA-PELABUHANPENYEBERANGANAMURANG;Amurang;Pelabuhan;Pelabuhan Penyeberangan;1.20254690615386;124.548923896229
SEA-BIO;Anggrek;Pelabuhan;Pelabuhan Laut;0.8587472222222222;122.7952194444444
SEA-ARO;Arar;Pelabuhan;Pelabuhan Penyeberangan;-1.024147222222222;131.2424111111111
SEA-AAU;Atapupu;Pelabuhan;Pelabuhan Laut;-8.997658333333332;124.8615472222222
SEA-PELABUHANPENYEBERANGANATSJ;Atsj;Pelabuhan;Pelabuhan Penyeberangan;-5.535626;138.121359
SEA-BRO;Baa;Pelabuhan;Pelabuhan Laut;-10.72288333333333;123.0434722222222
SEA-LBH;Babang;Pelabuhan;Pelabuhan Laut;-0.62625;127.6041194444444
SEA-BBA;Babang;Pelabuhan;Pelabuhan Penyeberangan;-1.378897222222222;127.6010027777778
SEA-BAD;Badas;Pelabuhan;Pelabuhan Laut;-8.46281111111111;117.3729833333333
SEA-BXD;Bade;Pelabuhan;Pelabuhan Laut;-7.169025;139.593975
SEA-BII;Bagan Siapi-Api;Pelabuhan;Pelabuhan Laut;2.141780555555556;100.7839861111111
SEA-BAE;Bajoe;Pelabuhan;Pelabuhan Laut;-4.545516666666667;120.4158972222222
SEA-PPBJO;Bajoe;Pelabuhan;Pelabuhan Penyeberangan;-4.919277777777778;120.6775083333333
SEA-PPBKL;Bakalang;Pelabuhan;Pelabuhan Penyeberangan;-8.267877777777779;124.2985611111111
SEA-TKG;Bakauheni;Pelabuhan;Pelabuhan Penyeberangan;-5.866666666666667;105.7569444444444
SEA-BPN;Balikpapan;Pelabuhan;Pelabuhan Laut;-1.2719116;116.8062134
SEA-PPBLH;Balohan;Pelabuhan;Pelabuhan Penyeberangan;5.82663;95.347277
SEA-NDA;Bandanaira;Pelabuhan;Pelabuhan Laut;-4.524941666666667;129.8967444444444
SEA-PELABUHANPENYEBERANGANBANDARBAKAUJAYABBJ;Bandar Bakau Jaya (BBJ);Pelabuhan;Pelabuhan Penyeberangan;-5.95837703514588;106.11114686338
SEA-BGG;Banggai;Pelabuhan;Pelabuhan Laut;-1.590613888888889;123.4977111111111
SEA-BGI;Banggai;Pelabuhan;Pelabuhan Penyeberangan;-1.603002777777778;123.4923916666667
SEA-BDJ;Banjarmasin;Pelabuhan;Pelabuhan Laut;-3.328064;114.5578003
SEA-BTN;Banten;Pelabuhan;Pelabuhan Laut;-6.017273;105.9545898
SEA-BAA;Baranusa;Pelabuhan;Pelabuhan Laut;-8.362608333333332;124.0964722222222
SEA-PPBRC;Baranusa;Pelabuhan;Pelabuhan Penyeberangan;-8.363672222222222;124.0925722222222
SEA-BRS;Barus;Pelabuhan;Pelabuhan Laut;2.005072222222222;98.39791111111111
SEA-BSG;Bastiong - Ternate;Pelabuhan;Pelabuhan Penyeberangan;-0.7643861111111111;127.3751944444444
SEA-TEK;Batahan;Pelabuhan;Pelabuhan Laut;0.6268527777777778;99.07011944444444
SEA-BUR;Batam;Pelabuhan;Pelabuhan Laut;1.164722222222222;104.0002777777778
SEA-BTG;Batang;Pelabuhan;Pelabuhan Laut;-6.877055555555556;109.7489138888889
SEA-DTA;Batang Dua;Pelabuhan;Pelabuhan Penyeberangan;-1.318036111111111;126.3995361111111
SEA-BTT;Batanta;Pelabuhan;Pelabuhan Penyeberangan;-0.8049805555555556;130.6803444444444
SEA-PPBLN;Batulicin;Pelabuhan;Pelabuhan Penyeberangan;-3.450313055555556;116.0085441666667
SEA-BRE;Baturube;Pelabuhan;Pelabuhan Penyeberangan;-1.731405555555556;121.8059944444444
SEA-PPBBU;Bau Bau;Pelabuhan;Pelabuhan Penyeberangan;-5.45725;122.6156111111111
SEA-BUW;Baubau;Pelabuhan;Pelabuhan Laut;-5.454986111111111;122.6106
SEA-BWN;Bawean;Pelabuhan;Pelabuhan Laut;-5.852530555555555;112.6427055555556
SEA-PELABUHANPENYEBERANGANBAWEAN;Bawean;Pelabuhan;Pelabuhan Penyeberangan;-5.8527991;112.6422647
SEA-PELABUHANPENYEBERANGANBBJBOJONEGARA;BBJ Bojonegara;Pelabuhan;Pelabuhan Penyeberangan;-5.95890972267603;106.111289652549
SEA-BBM;Belang-Belang;Pelabuhan;Pelabuhan Laut;-2.474197222222222;119.1282388888889
SEA-BLW;Belawan;Pelabuhan;Pelabuhan Laut;3.793338888888889;98.71539722222222
SEA-BEN;Benete;Pelabuhan;Pelabuhan Laut;-8.894686111111112;116.7503305555555
SEA-BKI;Bengkalis;Pelabuhan;Pelabuhan Laut;1.466255555555555;102.1069944444444
SEA-BKS;Bengkulu;Pelabuhan;Pelabuhan Laut;-3.907219444444444;102.3035583333333
SEA-PPBNJ;Benjina;Pelabuhan;Pelabuhan Penyeberangan;-6.0625;134.2786111111111
SEA-BOA;Benoa;Pelabuhan;Pelabuhan Laut;-8.7440796;115.2108154
SEA-BIK;Biak;Pelabuhan;Pelabuhan Laut;-1.185572222222222;136.0755194444444
SEA-PELABUHANPENYEBERANGANBIARO;Biaro;Pelabuhan;Pelabuhan Penyeberangan;2.12719391322701;125.363642940475
SEA-BMJ;Bias Munjul;Pelabuhan;Pelabuhan Penyeberangan;-8.688256;115.495462
SEA-BMU;Bima;Pelabuhan;Pelabuhan Laut;-8.447616666666667;118.7129694444445
SEA-LBI;Bintuhan;Pelabuhan;Pelabuhan Laut;-4.842188888888889;103.4124777777778
SEA-NTI;Bintuni;Pelabuhan;Pelabuhan Laut;-2.1129;133.5262083333334
SEA-PPBRR;Bira;Pelabuhan;Pelabuhan Penyeberangan;-5.60675;120.4636194444444
SEA-BIT;Bitung;Pelabuhan;Pelabuhan Laut;1.4390259;125.1948242
SEA-BBG;Bobong;Pelabuhan;Pelabuhan Penyeberangan;-2.048641666666667;124.3829083333333
SEA-PPBOO;Bolok Kupang;Pelabuhan;Pelabuhan Penyeberangan;-10.21968611111111;123.5194388888889
SEA-PPBNB;Bombana;Pelabuhan;Pelabuhan Penyeberangan;-4.773611111111111;122.0648055555556
SEA-PELABUHANPENYEBERANGANBONITON;Boniton;Pelabuhan;Pelabuhan Penyeberangan;-1.50807314596182;123.443469707093
SEA-BXT;Bontang;Pelabuhan;Pelabuhan Laut;0.1650194444444444;117.4872222222222
SEA-SNP;Branta;Pelabuhan;Pelabuhan Laut;-7.229325;113.4491222222222
SEA-PELABUHANPENYEBERANGANBROMSI;Bromsi;Pelabuhan;Pelabuhan Penyeberangan;-1.22640160309408;136.600062496882
SEA-BUA;Bula;Pelabuhan;Pelabuhan Laut;-3.062780555555555;130.4515305555555
SEA-BLY;Buli;Pelabuhan;Pelabuhan Laut;0.8840749999999999;128.2980833333333
SEA-BBE;Bulukumba;Pelabuhan;Pelabuhan Laut;-5.546833333333333;120.2165305555556
SEA-BNU;Bungku;Pelabuhan;Pelabuhan Laut;-2.540408333333333;121.9733777777778
SEA-BUD;Bunta;Pelabuhan;Pelabuhan Laut;-0.8375138888888889;122.1616444444444
SEA-CLI;Calabai;Pelabuhan;Pelabuhan Laut;-8.214558333333333;117.7096166666667
SEA-CLG;Calang;Pelabuhan;Pelabuhan Laut;4.633697222222222;95.571075
SEA-PELABUHANPENYEBERANGANCALANG;Calang;Pelabuhan;Pelabuhan Penyeberangan;4.63405216345059;95.5709639384281
SEA-CEB;Celukan Bawang;Pelabuhan;Pelabuhan Laut;-8.187875;114.8341444444444
SEA-CBN;Cirebon;Pelabuhan;Pelabuhan Laut;-6.713208333333333;108.569925
SEA-PELABUHANPENYEBERANGANCIWANDAN;Ciwandan;Pelabuhan;Pelabuhan Penyeberangan;-6.01766452859857;105.952112382025
SEA-PELABUHANPENYEBERANGANDABO;Dabo;Pelabuhan;Pelabuhan Penyeberangan;-0.500522845419166;104.565492819472
SEA-DAS;Dabo Singkep;Pelabuhan;Pelabuhan Laut;-0.5048472222222222;104.5706277777778
SEA-DRA;Daruba;Pelabuhan;Pelabuhan Laut;2.049144444444444;128.2890611111111
SEA-DRB;Daruba;Pelabuhan;Pelabuhan Penyeberangan;-2.015905555555555;128.2810777777778
SEA-DOB;Dobo;Pelabuhan;Pelabuhan Laut;-5.756380555555555;134.2385805555555
SEA-PPDOB;Dobo;Pelabuhan;Pelabuhan Penyeberangan;-5.759166666666666;134.2202777777778
SEA-OBJECTOBJECT;Dodola;Pelabuhan;Pelabuhan Penyeberangan;2.08471463222358;128.194617088709
SEA-PPDOM;Dompak;Pelabuhan;Pelabuhan Penyeberangan;0.8669444444444445;104.4830555555556
SEA-PPDGK;Dongkala;Pelabuhan;Pelabuhan Penyeberangan;-5.317555555555555;122.0487222222222
SEA-DOW;Dowora;Pelabuhan;Pelabuhan Penyeberangan;-0.6925472222222222;127.4555972222222
SEA-DUM;Dumai;Pelabuhan;Pelabuhan Laut;1.688386111111111;101.4487694444445
SEA-PELABUHANPENYEBERANGANDUMAI;Dumai;Pelabuhan;Pelabuhan Penyeberangan;1.694444444444444;101.4325
SEA-PELABUHANPENYEBERANGANELAT;Elat;Pelabuhan;Pelabuhan Penyeberangan;-5.64845834889028;132.994289371164
SEA-ENE;Ende;Pelabuhan;Pelabuhan Laut;-8.8458;121.6419027777778
SEA-FAI;Fak-Fak;Pelabuhan;Pelabuhan Laut;-2.932544444444444;132.3097305555556
SEA-FLY;Folley;Pelabuhan;Pelabuhan Penyeberangan;-1.763375;130.4002027777778
SEA-PPGLL;Galala;Pelabuhan;Pelabuhan Penyeberangan;-3.661980555555556;128.2048138888889
SEA-GNG;Garongkong;Pelabuhan;Pelabuhan Laut;-4.366447222222222;119.6109583333333
SEA-PPGRK;Garongkong;Pelabuhan;Pelabuhan Penyeberangan;-4.377777777777777;119.61
SEA-GBE;Gebe;Pelabuhan;Pelabuhan Penyeberangan;-1.915413888888889;129.4368888888889
SEA-GER;Geser;Pelabuhan;Pelabuhan Laut;-3.878847222222222;130.9029916666667
SEA-GMK;Gilimanuk;Pelabuhan;Pelabuhan Penyeberangan;-8.161871;114.437745
SEA-PPGRO;Gorom;Pelabuhan;Pelabuhan Penyeberangan;-3.831611111111111;130.8430555555555
SEA-GTO;Gorontalo;Pelabuhan;Pelabuhan Laut;0.5063166666666666;123.0626888888889
SEA-GRE;Gresik;Pelabuhan;Pelabuhan Laut;-7.153958333333334;112.6631472222222
SEA-PELABUHANPENYEBERANGANGRESIK;Gresik;Pelabuhan;Pelabuhan Penyeberangan;-5.8527991;112.6422647
SEA-GNS;Gunung Sitoli;Pelabuhan;Pelabuhan Laut;1.305377777777778;97.6100861111111
SEA-PPHRM;Haruku;Pelabuhan;Pelabuhan Penyeberangan;-3.517166666666667;128.4710138888889
SEA-HUU;Hatu Piru;Pelabuhan;Pelabuhan Laut;-3.067108333333334;128.1792638888889
SEA-OBJECTOBJECT-1;HolatBanda Eli;Pelabuhan;Pelabuhan Penyeberangan;-5.40083185035611;133.156796515341
SEA-PPHNM;Hunimua;Pelabuhan;Pelabuhan Penyeberangan;-3.677502777777778;128.1889611111111
SEA-PPILW;Ilwaki;Pelabuhan;Pelabuhan Penyeberangan;-7.930833333333334;126.42
SEA-IRU;Indramayu;Pelabuhan;Pelabuhan Laut;-6.307777777777778;108.3569444444444
SEA-JIO;Jailolo;Pelabuhan;Pelabuhan Laut;1.057333333333333;127.4697083333333
SEA-PJB;Jampea;Pelabuhan;Pelabuhan Laut;-7.059313888888889;120.6109555555555
SEA-OBJECTOBJECT-2;Jampea;Pelabuhan;Pelabuhan Penyeberangan;-7.06117085390639;120.614863454084
SEA-OBJECTOBJECT-3;Jangkar;Pelabuhan;Pelabuhan Penyeberangan;-7.7168232;114.21176
SEA-DJJ;Jayapura;Pelabuhan;Pelabuhan Laut;-2.545105;140.7142334
SEA-JEO;Jeneponto;Pelabuhan;Pelabuhan Laut;-5.636841666666666;119.8527305555556
SEA-JEP;Jepara;Pelabuhan;Pelabuhan Laut;-6.579352777777777;110.6518027777778
SEA-PPJPR;Jepara;Pelabuhan;Pelabuhan Penyeberangan;-6.591472222222222;110.6470277777778
SEA-OBJECTOBJECT-4;Juata Tarakan;Pelabuhan;Pelabuhan Penyeberangan;3.28482;117.59458
SEA-JWA;Juwana;Pelabuhan;Pelabuhan Laut;-6.704052777777778;111.1549277777778
SEA-OBJECTOBJECT-5;Kabuena;Pelabuhan;Pelabuhan Penyeberangan;-1.886916666666667;136.2450555555556
SEA-PPKKA;Kadatua;Pelabuhan;Pelabuhan Penyeberangan;-5.500861111111111;122.5248055555556
SEA-KYU;Kahyapu;Pelabuhan;Pelabuhan Penyeberangan;-5.427222222222222;102.3777777777778
SEA-KNG;Kaimana;Pelabuhan;Pelabuhan Laut;-3.662780555555555;133.7582944444444
SEA-OBJECTOBJECT-6;Kaimana;Pelabuhan;Pelabuhan Penyeberangan;-3.66422488957572;133.75972345755
SEA-KBH;Kalabahi;Pelabuhan;Pelabuhan Laut;-8.219725;124.5167361111111
SEA-PPKLB;Kalabahi;Pelabuhan;Pelabuhan Penyeberangan;-8.222022222222222;124.511225
SEA-PPKLD;Kaledupa;Pelabuhan;Pelabuhan Penyeberangan;-5.561722222222222;123.7667222222222
SEA-KAT;Kalianget;Pelabuhan;Pelabuhan Laut;-7.056747222222222;113.9438666666667
SEA-OBJECTOBJECT-7;Kamal;Pelabuhan;Pelabuhan Penyeberangan;-7.17613;112.72289
SEA-PPKMA;Kamaru;Pelabuhan;Pelabuhan Penyeberangan;-5.176638888888889;123.0671388888889
SEA-OBJECTOBJECT-8;Kampung Balak;Pelabuhan;Pelabuhan Penyeberangan;0.9299999999999999;102.46225
SEA-OBJECTOBJECT-9;Kangean;Pelabuhan;Pelabuhan Penyeberangan;-6.8541535;115.2503234
SEA-KNU;Karangantu;Pelabuhan;Pelabuhan Laut;-6.029008333333334;106.1635333333333
SEA-PPKRU;Kariangau Balikpapan;Pelabuhan;Pelabuhan Penyeberangan;-1.201069444444444;116.8183833333333
SEA-KJA;Karimun Jawa;Pelabuhan;Pelabuhan Laut;-5.878830555555556;110.4296166666667
SEA-OBJECTOBJECT-10;Karimun Jawa;Pelabuhan;Pelabuhan Penyeberangan;-5.88381278757283;110.440037419954
SEA-OBJECTOBJECT-11;Kaukes;Pelabuhan;Pelabuhan Penyeberangan;-1.90425901972514;123.778602102195
SEA-KAW;Kawaluso;Pelabuhan;Pelabuhan Penyeberangan;4.23456;125.32006
SEA-PPKYG;Kayangan;Pelabuhan;Pelabuhan Penyeberangan;-8.485277777777776;116.6725
SEA-KYO;Kayoa;Pelabuhan;Pelabuhan Penyeberangan;-0.009841666666666667;127.4115
SEA-KDI;Kendari;Pelabuhan;Pelabuhan Laut;-3.974208333333333;122.6110833333333
SEA-PPKDR;Kendari;Pelabuhan;Pelabuhan Penyeberangan;-3.972666666666667;122.5792222222222
SEA-KDW;Kendawangan;Pelabuhan;Pelabuhan Laut;-2.531538888888889;110.2162138888889
SEA-KRB;Kepulauan Seribu;Pelabuhan;Pelabuhan Laut;-5.745336111111111;106.6121472222222
SEA-PPKSU;Kesui;Pelabuhan;Pelabuhan Penyeberangan;-4.484083333333333;131.6608055555556
SEA-KTG;Ketapang;Pelabuhan;Pelabuhan Laut;-1.79145;109.9559333333333
SEA-KTP;Ketapang;Pelabuhan;Pelabuhan Penyeberangan;-8.1429006;114.4012033
SEA-PPKWA;Kewapante;Pelabuhan;Pelabuhan Penyeberangan;-8.641958333333333;122.2944083333333
SEA-KNP;Kintap;Pelabuhan;Pelabuhan Laut;-3.857825;115.2215083333333
SEA-PPKSA;Kisar;Pelabuhan;Pelabuhan Penyeberangan;-8.08;127.1475
SEA-KDO;Klademak;Pelabuhan;Pelabuhan Penyeberangan;-0.8892555555555556;131.2711777777778
SEA-KOK;Kokas;Pelabuhan;Pelabuhan Laut;-2.698880555555556;132.4415694444444
SEA-KOL;Kolaka;Pelabuhan;Pelabuhan Laut;-4.052716666666666;121.5781444444444
SEA-PPKLK;Kolaka;Pelabuhan;Pelabuhan Penyeberangan;-4.058138888888888;121.5872777777778
SEA-KNL;Kolonedale;Pelabuhan;Pelabuhan Laut;-1.989141666666667;121.3415972222222
SEA-PELABUHANPENYEBERANGANKOLONODALE;Kolonodale;Pelabuhan;Pelabuhan Penyeberangan;-1.98899252888127;121.340577182083
SEA-PELABUHANPENYEBERANGANKOLORAI;Kolorai;Pelabuhan;Pelabuhan Penyeberangan;2.05551823072699;128.212825986889
SEA-KRO;Korido;Pelabuhan;Pelabuhan Laut;-0.8388694444444444;135.5868916666667
SEA-TAG;Kota Agung;Pelabuhan;Pelabuhan Laut;-5.502416666666667;104.6200666666667
SEA-KTB;Kotabaru Batulicin;Pelabuhan;Pelabuhan Laut;-3.235544444444444;116.2245944444444
SEA-KAN;Kotabunan;Pelabuhan;Pelabuhan Laut;0.8087472222222223;124.6594583333333
SEA-RGT;Kuala Cinaku;Pelabuhan;Pelabuhan Laut;-0.375525;102.5505416666667
SEA-ENO;Kuala Enok;Pelabuhan;Pelabuhan Laut;-0.5051166666666667;103.3866416666667
SEA-KGQ;Kuala Gaung;Pelabuhan;Pelabuhan Laut;-0.1660055555555555;103.4573694444445
SEA-KUA;Kuala Langsa;Pelabuhan;Pelabuhan Laut;4.524;98.02105555555555
SEA-KME;Kuala Mendahara;Pelabuhan;Pelabuhan Laut;-0.95165;103.6757888888889
SEA-KSA;Kuala Samboja;Pelabuhan;Pelabuhan Laut;-1.105663888888889;117.0741277777778
SEA-KTJ;Kuala Tanjung;Pelabuhan;Pelabuhan Laut;3.372886111111111;99.46877500000001
SEA-KTK;Kuala Tungkal;Pelabuhan;Pelabuhan Laut;-0.8112444444444444;103.4636055555556
SEA-PPKGL;Kuala Tungkal;Pelabuhan;Pelabuhan Penyeberangan;103.4833666666667;-0.8051250000000001
SEA-KUM;Kumai;Pelabuhan;Pelabuhan Laut;-2.739941666666667;111.7280972222222
SEA-TQP;Kupang;Pelabuhan;Pelabuhan Laut;-10.1936646;123.5275879
SEA-PELABUHANPENYEBERANGANKUR;Kur;Pelabuhan;Pelabuhan Penyeberangan;-5.30909660097012;132.022243167508
SEA-KWG;Kwandang;Pelabuhan;Pelabuhan Laut;0.8540666666666666;122.8977527777778
SEA-PPLUB;Labuan;Pelabuhan;Pelabuhan Penyeberangan;-4.470444444444444;122.90275
SEA-LBO;Labuan Bajo;Pelabuhan;Pelabuhan Laut;-8.494027777777777;119.8756583333333
SEA-PPLBJ;Labuan Bajo;Pelabuhan;Pelabuhan Penyeberangan;-8.491983333333332;119.8756472222222
SEA-LAJ;Labuhan;Pelabuhan;Pelabuhan Laut;-6.372911111111111;105.8224583333333
SEA-PPLHJ;Labuhan Haji;Pelabuhan;Pelabuhan Penyeberangan;3.548247;96.997785
SEA-LLO;Labuhan Lombok;Pelabuhan;Pelabuhan Laut;-8.49941111111111;116.6729777777778
SEA-LMA;Labuhan Maringgai;Pelabuhan;Pelabuhan Laut;-5.358738888888888;105.8206722222222
SEA-LUK;Labuhan Uki;Pelabuhan;Pelabuhan Laut;0.8548555555555555;123.9357444444445
SEA-LHA;Lahewa;Pelabuhan;Pelabuhan Laut;1.397411111111111;97.17152222222222
SEA-LWI;Laiwui;Pelabuhan;Pelabuhan Laut;-1.341819444444444;127.6552305555556
SEA-PPLKO;Lakor;Pelabuhan;Pelabuhan Penyeberangan;-8.215319444444443;128.1507472222222
SEA-PPLMK;Lamerang;Pelabuhan;Pelabuhan Penyeberangan;-5.747355555555556;134.2387777777778
SEA-PELABUHANPENYEBERANGANLAMTENG;Lamteng;Pelabuhan;Pelabuhan Penyeberangan;5.64275399745965;95.1585201443514
SEA-PPLGG;Langara;Pelabuhan;Pelabuhan Penyeberangan;-4.021361111111111;122.98975
SEA-LPO;Lapuko;Pelabuhan;Pelabuhan Laut;-4.157780555555556;122.7014888888889
SEA-LKA;Larantuka;Pelabuhan;Pelabuhan Laut;-8.342080555555556;122.9904972222222
SEA-PPLRT;Larantuka;Pelabuhan;Pelabuhan Penyeberangan;-8.344533333333334;122.9512111111111
SEA-PPLRA;Larat;Pelabuhan;Pelabuhan Penyeberangan;-5.803116666666667;132.9085694444445
SEA-LMR;Lembar;Pelabuhan;Pelabuhan Laut;-8.730963888888889;116.0729472222222
SEA-PPLBR;Lembar;Pelabuhan;Pelabuhan Penyeberangan;-8.729138888888889;116.0769444444444
SEA-PELABUHANPENYEBERANGANLEMBEH;Lembeh;Pelabuhan;Pelabuhan Penyeberangan;1.44336319737708;125.200001913949
SEA-LEK;Leok;Pelabuhan;Pelabuhan Laut;1.191675;121.4241138888889
SEA-PPLTW;Letwurung;Pelabuhan;Pelabuhan Penyeberangan;-7.897888888888889;129.8618055555555
SEA-LWE;Lewoleba;Pelabuhan;Pelabuhan Laut;-8.370444444444445;123.4048138888889
